feature_1,feature_2,absolute_correlation
stylo_dash_count,stylo_ai_marker_count,0.013192744282361328
stylo_semicolon_count,stylo_ai_marker_ratio,0.012938107274863055
stylo_yules_k,stylo_ai_marker_ratio,0.012719948639694107
stylo_simpson_diversity,stylo_ai_marker_ratio,0.01266584128788746
stylo_word_count,stylo_exclamation_count,0.012587199500955592
stylo_ai_marker_count,stylo_transition_marker_ratio,0.012488529755554674
stylo_avg_word_length,stylo_uppercase_word_count,0.012087575100573107
stylo_function_word_count,stylo_period_per_100_words,0.012070469412345583
stylo_avg_sentence_length,stylo_function_word_count,0.011843058987414912
stylo_ai_marker_ratio,stylo_transition_marker_ratio,0.011430586881835798
stylo_short_sentence_ratio,stylo_mattr_50,0.011403490384426675
stylo_short_sentence_ratio,stylo_hedging_marker_count,0.011261903900004816
stylo_long_sentence_ratio,stylo_hedging_marker_count,0.010978510925994545
stylo_question_mark_count,stylo_hedging_marker_count,0.010885013251735475
stylo_dash_count,stylo_ai_marker_ratio,0.01079195544032408
stylo_question_mark_count,stylo_hedging_marker_ratio,0.010560905176668207
stylo_function_word_ratio,stylo_period_per_100_words,0.009843153603175166
stylo_comma_count,stylo_uppercase_word_count,0.00959950395180316
stylo_repeated_word_ratio,stylo_function_word_ratio,0.009521009580818864
stylo_punctuation_count,stylo_function_word_count,0.009457881439987707
stylo_semicolon_count,stylo_honores_r,0.009201031636867158
stylo_word_count,stylo_question_mark_count,0.00897753537216854
stylo_type_token_ratio,stylo_hedging_marker_ratio,0.008060911580254907
stylo_short_sentence_ratio,stylo_hedging_marker_ratio,0.007485519248544491
stylo_colon_count,stylo_simpson_diversity,0.007288067275597537
stylo_colon_count,stylo_yules_k,0.007282020151394309
stylo_sentence_length_min,stylo_hedging_marker_ratio,0.0072365658382468005
stylo_mattr_50,stylo_punctuation_per_100_words,0.007060385081906912
stylo_long_sentence_ratio,stylo_transition_marker_ratio,0.006737163690921663
stylo_word_count,stylo_hedging_marker_ratio,0.006219740089876637
stylo_word_count,stylo_yules_k,0.004020721656652189
stylo_sentence_length_range,stylo_yules_k,0.00399808661662344
stylo_sentence_count,stylo_function_word_ratio,0.003817624878979056
stylo_sentence_length_range,stylo_simpson_diversity,0.0037907573610223818
stylo_avg_sentence_length,stylo_function_word_ratio,0.0034442156583157314
stylo_word_count,stylo_simpson_diversity,0.003407915652671434
stylo_punctuation_count,stylo_mattr_50,0.00293064312274229
stylo_sentence_length_range,stylo_transition_marker_count,0.0017975029641462395
stylo_sentence_length_std,stylo_honores_r,0.0016401055050052566
stylo_sentence_length_std,stylo_exclamation_count,0.0010323250923361007
stylo_honores_r,stylo_function_word_count,0.0001506770813751355
stylo_word_count,stylo_word_count,
stylo_character_count,stylo_word_count,
stylo_character_count,stylo_character_count,
stylo_sentence_count,stylo_word_count,
stylo_sentence_count,stylo_character_count,
stylo_sentence_count,stylo_sentence_count,
stylo_avg_word_length,stylo_word_count,
stylo_avg_word_length,stylo_character_count,
stylo_avg_word_length,stylo_sentence_count,
stylo_avg_word_length,stylo_avg_word_length,
stylo_avg_sentence_length,stylo_word_count,
stylo_avg_sentence_length,stylo_character_count,
stylo_avg_sentence_length,stylo_sentence_count,
stylo_avg_sentence_length,stylo_avg_word_length,
stylo_avg_sentence_length,stylo_avg_sentence_length,
stylo_sentence_length_std,stylo_word_count,
stylo_sentence_length_std,stylo_character_count,
stylo_sentence_length_std,stylo_sentence_count,
stylo_sentence_length_std,stylo_avg_word_length,
stylo_sentence_length_std,stylo_avg_sentence_length,
stylo_sentence_length_std,stylo_sentence_length_std,
stylo_sentence_length_min,stylo_word_count,
stylo_sentence_length_min,stylo_character_count,
stylo_sentence_length_min,stylo_sentence_count,
stylo_sentence_length_min,stylo_avg_word_length,
stylo_sentence_length_min,stylo_avg_sentence_length,
stylo_sentence_length_min,stylo_sentence_length_std,
stylo_sentence_length_min,stylo_sentence_length_min,
stylo_sentence_length_max,stylo_word_count,
stylo_sentence_length_max,stylo_character_count,
stylo_sentence_length_max,stylo_sentence_count,
stylo_sentence_length_max,stylo_avg_word_length,
stylo_sentence_length_max,stylo_avg_sentence_length,
stylo_sentence_length_max,stylo_sentence_length_std,
stylo_sentence_length_max,stylo_sentence_length_min,
stylo_sentence_length_max,stylo_sentence_length_max,
stylo_sentence_length_range,stylo_word_count,
stylo_sentence_length_range,stylo_character_count,
stylo_sentence_length_range,stylo_sentence_count,
stylo_sentence_length_range,stylo_avg_word_length,
stylo_sentence_length_range,stylo_avg_sentence_length,
stylo_sentence_length_range,stylo_sentence_length_std,
stylo_sentence_length_range,stylo_sentence_length_min,
stylo_sentence_length_range,stylo_sentence_length_max,
stylo_sentence_length_range,stylo_sentence_length_range,
stylo_short_sentence_ratio,stylo_word_count,
stylo_short_sentence_ratio,stylo_character_count,
stylo_short_sentence_ratio,stylo_sentence_count,
stylo_short_sentence_ratio,stylo_avg_word_length,
stylo_short_sentence_ratio,stylo_avg_sentence_length,
stylo_short_sentence_ratio,stylo_sentence_length_std,
stylo_short_sentence_ratio,stylo_sentence_length_min,
stylo_short_sentence_ratio,stylo_sentence_length_max,
stylo_short_sentence_ratio,stylo_sentence_length_range,
stylo_short_sentence_ratio,stylo_short_sentence_ratio,
stylo_long_sentence_ratio,stylo_word_count,
stylo_long_sentence_ratio,stylo_character_count,
stylo_long_sentence_ratio,stylo_sentence_count,
stylo_long_sentence_ratio,stylo_avg_word_length,
stylo_long_sentence_ratio,stylo_avg_sentence_length,
stylo_long_sentence_ratio,stylo_sentence_length_std,
stylo_long_sentence_ratio,stylo_sentence_length_min,
stylo_long_sentence_ratio,stylo_sentence_length_max,
stylo_long_sentence_ratio,stylo_sentence_length_range,
stylo_long_sentence_ratio,stylo_short_sentence_ratio,
stylo_long_sentence_ratio,stylo_long_sentence_ratio,
stylo_punctuation_count,stylo_word_count,
stylo_punctuation_count,stylo_character_count,
stylo_punctuation_count,stylo_sentence_count,
stylo_punctuation_count,stylo_avg_word_length,
stylo_punctuation_count,stylo_avg_sentence_length,
stylo_punctuation_count,stylo_sentence_length_std,
stylo_punctuation_count,stylo_sentence_length_min,
stylo_punctuation_count,stylo_sentence_length_max,
stylo_punctuation_count,stylo_sentence_length_range,
stylo_punctuation_count,stylo_short_sentence_ratio,
stylo_punctuation_count,stylo_long_sentence_ratio,
stylo_punctuation_count,stylo_punctuation_count,
stylo_comma_count,stylo_word_count,
stylo_comma_count,stylo_character_count,
stylo_comma_count,stylo_sentence_count,
stylo_comma_count,stylo_avg_word_length,
stylo_comma_count,stylo_avg_sentence_length,
stylo_comma_count,stylo_sentence_length_std,
stylo_comma_count,stylo_sentence_length_min,
stylo_comma_count,stylo_sentence_length_max,
stylo_comma_count,stylo_sentence_length_range,
stylo_comma_count,stylo_short_sentence_ratio,
stylo_comma_count,stylo_long_sentence_ratio,
stylo_comma_count,stylo_punctuation_count,
stylo_comma_count,stylo_comma_count,
stylo_period_count,stylo_word_count,
stylo_period_count,stylo_character_count,
stylo_period_count,stylo_sentence_count,
stylo_period_count,stylo_avg_word_length,
stylo_period_count,stylo_avg_sentence_length,
stylo_period_count,stylo_sentence_length_std,
stylo_period_count,stylo_sentence_length_min,
stylo_period_count,stylo_sentence_length_max,
stylo_period_count,stylo_sentence_length_range,
stylo_period_count,stylo_short_sentence_ratio,
stylo_period_count,stylo_long_sentence_ratio,
stylo_period_count,stylo_punctuation_count,
stylo_period_count,stylo_comma_count,
stylo_period_count,stylo_period_count,
stylo_question_mark_count,stylo_word_count,
stylo_question_mark_count,stylo_character_count,
stylo_question_mark_count,stylo_sentence_count,
stylo_question_mark_count,stylo_avg_word_length,
stylo_question_mark_count,stylo_avg_sentence_length,
stylo_question_mark_count,stylo_sentence_length_std,
stylo_question_mark_count,stylo_sentence_length_min,
stylo_question_mark_count,stylo_sentence_length_max,
stylo_question_mark_count,stylo_sentence_length_range,
stylo_question_mark_count,stylo_short_sentence_ratio,
stylo_question_mark_count,stylo_long_sentence_ratio,
stylo_question_mark_count,stylo_punctuation_count,
stylo_question_mark_count,stylo_comma_count,
stylo_question_mark_count,stylo_period_count,
stylo_question_mark_count,stylo_question_mark_count,
stylo_exclamation_count,stylo_word_count,
stylo_exclamation_count,stylo_character_count,
stylo_exclamation_count,stylo_sentence_count,
stylo_exclamation_count,stylo_avg_word_length,
stylo_exclamation_count,stylo_avg_sentence_length,
stylo_exclamation_count,stylo_sentence_length_std,
stylo_exclamation_count,stylo_sentence_length_min,
stylo_exclamation_count,stylo_sentence_length_max,
stylo_exclamation_count,stylo_sentence_length_range,
stylo_exclamation_count,stylo_short_sentence_ratio,
stylo_exclamation_count,stylo_long_sentence_ratio,
stylo_exclamation_count,stylo_punctuation_count,
stylo_exclamation_count,stylo_comma_count,
stylo_exclamation_count,stylo_period_count,
stylo_exclamation_count,stylo_question_mark_count,
stylo_exclamation_count,stylo_exclamation_count,
stylo_semicolon_count,stylo_word_count,
stylo_semicolon_count,stylo_character_count,
stylo_semicolon_count,stylo_sentence_count,
stylo_semicolon_count,stylo_avg_word_length,
stylo_semicolon_count,stylo_avg_sentence_length,
stylo_semicolon_count,stylo_sentence_length_std,
stylo_semicolon_count,stylo_sentence_length_min,
stylo_semicolon_count,stylo_sentence_length_max,
stylo_semicolon_count,stylo_sentence_length_range,
stylo_semicolon_count,stylo_short_sentence_ratio,
stylo_semicolon_count,stylo_long_sentence_ratio,
stylo_semicolon_count,stylo_punctuation_count,
stylo_semicolon_count,stylo_comma_count,
stylo_semicolon_count,stylo_period_count,
stylo_semicolon_count,stylo_question_mark_count,
stylo_semicolon_count,stylo_exclamation_count,
stylo_semicolon_count,stylo_semicolon_count,
stylo_colon_count,stylo_word_count,
stylo_colon_count,stylo_character_count,
stylo_colon_count,stylo_sentence_count,
stylo_colon_count,stylo_avg_word_length,
stylo_colon_count,stylo_avg_sentence_length,
stylo_colon_count,stylo_sentence_length_std,
stylo_colon_count,stylo_sentence_length_min,
stylo_colon_count,stylo_sentence_length_max,
stylo_colon_count,stylo_sentence_length_range,
stylo_colon_count,stylo_short_sentence_ratio,
stylo_colon_count,stylo_long_sentence_ratio,
stylo_colon_count,stylo_punctuation_count,
stylo_colon_count,stylo_comma_count,
stylo_colon_count,stylo_period_count,
stylo_colon_count,stylo_question_mark_count,
stylo_colon_count,stylo_exclamation_count,
stylo_colon_count,stylo_semicolon_count,
stylo_colon_count,stylo_colon_count,
stylo_dash_count,stylo_word_count,
stylo_dash_count,stylo_character_count,
stylo_dash_count,stylo_sentence_count,
stylo_dash_count,stylo_avg_word_length,
stylo_dash_count,stylo_avg_sentence_length,
stylo_dash_count,stylo_sentence_length_std,
stylo_dash_count,stylo_sentence_length_min,
stylo_dash_count,stylo_sentence_length_max,
stylo_dash_count,stylo_sentence_length_range,
stylo_dash_count,stylo_short_sentence_ratio,
stylo_dash_count,stylo_long_sentence_ratio,
stylo_dash_count,stylo_punctuation_count,
stylo_dash_count,stylo_comma_count,
stylo_dash_count,stylo_period_count,
stylo_dash_count,stylo_question_mark_count,
stylo_dash_count,stylo_exclamation_count,
stylo_dash_count,stylo_semicolon_count,
stylo_dash_count,stylo_colon_count,
stylo_dash_count,stylo_dash_count,
stylo_quote_count,stylo_word_count,
stylo_quote_count,stylo_character_count,
stylo_quote_count,stylo_sentence_count,
stylo_quote_count,stylo_avg_word_length,
stylo_quote_count,stylo_avg_sentence_length,
stylo_quote_count,stylo_sentence_length_std,
stylo_quote_count,stylo_sentence_length_min,
stylo_quote_count,stylo_sentence_length_max,
stylo_quote_count,stylo_sentence_length_range,
stylo_quote_count,stylo_short_sentence_ratio,
stylo_quote_count,stylo_long_sentence_ratio,
stylo_quote_count,stylo_punctuation_count,
stylo_quote_count,stylo_comma_count,
stylo_quote_count,stylo_period_count,
stylo_quote_count,stylo_question_mark_count,
stylo_quote_count,stylo_exclamation_count,
stylo_quote_count,stylo_semicolon_count,
stylo_quote_count,stylo_colon_count,
stylo_quote_count,stylo_dash_count,
stylo_quote_count,stylo_quote_count,
stylo_uppercase_word_count,stylo_word_count,
stylo_uppercase_word_count,stylo_character_count,
stylo_uppercase_word_count,stylo_sentence_count,
stylo_uppercase_word_count,stylo_avg_word_length,
stylo_uppercase_word_count,stylo_avg_sentence_length,
stylo_uppercase_word_count,stylo_sentence_length_std,
stylo_uppercase_word_count,stylo_sentence_length_min,
stylo_uppercase_word_count,stylo_sentence_length_max,
stylo_uppercase_word_count,stylo_sentence_length_range,
stylo_uppercase_word_count,stylo_short_sentence_ratio,
stylo_uppercase_word_count,stylo_long_sentence_ratio,
stylo_uppercase_word_count,stylo_punctuation_count,
stylo_uppercase_word_count,stylo_comma_count,
stylo_uppercase_word_count,stylo_period_count,
stylo_uppercase_word_count,stylo_question_mark_count,
stylo_uppercase_word_count,stylo_exclamation_count,
stylo_uppercase_word_count,stylo_semicolon_count,
stylo_uppercase_word_count,stylo_colon_count,
stylo_uppercase_word_count,stylo_dash_count,
stylo_uppercase_word_count,stylo_quote_count,
stylo_uppercase_word_count,stylo_uppercase_word_count,
stylo_titlecase_word_count,stylo_word_count,
stylo_titlecase_word_count,stylo_character_count,
stylo_titlecase_word_count,stylo_sentence_count,
stylo_titlecase_word_count,stylo_avg_word_length,
stylo_titlecase_word_count,stylo_avg_sentence_length,
stylo_titlecase_word_count,stylo_sentence_length_std,
stylo_titlecase_word_count,stylo_sentence_length_min,
stylo_titlecase_word_count,stylo_sentence_length_max,
stylo_titlecase_word_count,stylo_sentence_length_range,
stylo_titlecase_word_count,stylo_short_sentence_ratio,
stylo_titlecase_word_count,stylo_long_sentence_ratio,
stylo_titlecase_word_count,stylo_punctuation_count,
stylo_titlecase_word_count,stylo_comma_count,
stylo_titlecase_word_count,stylo_period_count,
stylo_titlecase_word_count,stylo_question_mark_count,
stylo_titlecase_word_count,stylo_exclamation_count,
stylo_titlecase_word_count,stylo_semicolon_count,
stylo_titlecase_word_count,stylo_colon_count,
stylo_titlecase_word_count,stylo_dash_count,
stylo_titlecase_word_count,stylo_quote_count,
stylo_titlecase_word_count,stylo_uppercase_word_count,
stylo_titlecase_word_count,stylo_titlecase_word_count,
stylo_uppercase_char_ratio,stylo_word_count,
stylo_uppercase_char_ratio,stylo_character_count,
stylo_uppercase_char_ratio,stylo_sentence_count,
stylo_uppercase_char_ratio,stylo_avg_word_length,
stylo_uppercase_char_ratio,stylo_avg_sentence_length,
stylo_uppercase_char_ratio,stylo_sentence_length_std,
stylo_uppercase_char_ratio,stylo_sentence_length_min,
stylo_uppercase_char_ratio,stylo_sentence_length_max,
stylo_uppercase_char_ratio,stylo_sentence_length_range,
stylo_uppercase_char_ratio,stylo_short_sentence_ratio,
stylo_uppercase_char_ratio,stylo_long_sentence_ratio,
stylo_uppercase_char_ratio,stylo_punctuation_count,
stylo_uppercase_char_ratio,stylo_comma_count,
stylo_uppercase_char_ratio,stylo_period_count,
stylo_uppercase_char_ratio,stylo_question_mark_count,
stylo_uppercase_char_ratio,stylo_exclamation_count,
stylo_uppercase_char_ratio,stylo_semicolon_count,
stylo_uppercase_char_ratio,stylo_colon_count,
stylo_uppercase_char_ratio,stylo_dash_count,
stylo_uppercase_char_ratio,stylo_quote_count,
stylo_uppercase_char_ratio,stylo_uppercase_word_count,
stylo_uppercase_char_ratio,stylo_titlecase_word_count,
stylo_uppercase_char_ratio,stylo_uppercase_char_ratio,
stylo_type_token_ratio,stylo_word_count,
stylo_type_token_ratio,stylo_character_count,
stylo_type_token_ratio,stylo_sentence_count,
stylo_type_token_ratio,stylo_avg_word_length,
stylo_type_token_ratio,stylo_avg_sentence_length,
stylo_type_token_ratio,stylo_sentence_length_std,
stylo_type_token_ratio,stylo_sentence_length_min,
stylo_type_token_ratio,stylo_sentence_length_max,
stylo_type_token_ratio,stylo_sentence_length_range,
stylo_type_token_ratio,stylo_short_sentence_ratio,
stylo_type_token_ratio,stylo_long_sentence_ratio,
stylo_type_token_ratio,stylo_punctuation_count,
stylo_type_token_ratio,stylo_comma_count,
stylo_type_token_ratio,stylo_period_count,
stylo_type_token_ratio,stylo_question_mark_count,
stylo_type_token_ratio,stylo_exclamation_count,
stylo_type_token_ratio,stylo_semicolon_count,
stylo_type_token_ratio,stylo_colon_count,
stylo_type_token_ratio,stylo_dash_count,
stylo_type_token_ratio,stylo_quote_count,
stylo_type_token_ratio,stylo_uppercase_word_count,
stylo_type_token_ratio,stylo_titlecase_word_count,
stylo_type_token_ratio,stylo_uppercase_char_ratio,
stylo_type_token_ratio,stylo_type_token_ratio,
stylo_hapax_legomena_ratio,stylo_word_count,
stylo_hapax_legomena_ratio,stylo_character_count,
stylo_hapax_legomena_ratio,stylo_sentence_count,
stylo_hapax_legomena_ratio,stylo_avg_word_length,
stylo_hapax_legomena_ratio,stylo_avg_sentence_length,
stylo_hapax_legomena_ratio,stylo_sentence_length_std,
stylo_hapax_legomena_ratio,stylo_sentence_length_min,
stylo_hapax_legomena_ratio,stylo_sentence_length_max,
stylo_hapax_legomena_ratio,stylo_sentence_length_range,
stylo_hapax_legomena_ratio,stylo_short_sentence_ratio,
stylo_hapax_legomena_ratio,stylo_long_sentence_ratio,
stylo_hapax_legomena_ratio,stylo_punctuation_count,
stylo_hapax_legomena_ratio,stylo_comma_count,
stylo_hapax_legomena_ratio,stylo_period_count,
stylo_hapax_legomena_ratio,stylo_question_mark_count,
stylo_hapax_legomena_ratio,stylo_exclamation_count,
stylo_hapax_legomena_ratio,stylo_semicolon_count,
stylo_hapax_legomena_ratio,stylo_colon_count,
stylo_hapax_legomena_ratio,stylo_dash_count,
stylo_hapax_legomena_ratio,stylo_quote_count,
stylo_hapax_legomena_ratio,stylo_uppercase_word_count,
stylo_hapax_legomena_ratio,stylo_titlecase_word_count,
stylo_hapax_legomena_ratio,stylo_uppercase_char_ratio,
stylo_hapax_legomena_ratio,stylo_type_token_ratio,
stylo_hapax_legomena_ratio,stylo_hapax_legomena_ratio,
stylo_repeated_word_ratio,stylo_word_count,
stylo_repeated_word_ratio,stylo_character_count,
stylo_repeated_word_ratio,stylo_sentence_count,
stylo_repeated_word_ratio,stylo_avg_word_length,
stylo_repeated_word_ratio,stylo_avg_sentence_length,
stylo_repeated_word_ratio,stylo_sentence_length_std,
stylo_repeated_word_ratio,stylo_sentence_length_min,
stylo_repeated_word_ratio,stylo_sentence_length_max,
stylo_repeated_word_ratio,stylo_sentence_length_range,
stylo_repeated_word_ratio,stylo_short_sentence_ratio,
stylo_repeated_word_ratio,stylo_long_sentence_ratio,
stylo_repeated_word_ratio,stylo_punctuation_count,
stylo_repeated_word_ratio,stylo_comma_count,
stylo_repeated_word_ratio,stylo_period_count,
stylo_repeated_word_ratio,stylo_question_mark_count,
stylo_repeated_word_ratio,stylo_exclamation_count,
stylo_repeated_word_ratio,stylo_semicolon_count,
stylo_repeated_word_ratio,stylo_colon_count,
stylo_repeated_word_ratio,stylo_dash_count,
stylo_repeated_word_ratio,stylo_quote_count,
stylo_repeated_word_ratio,stylo_uppercase_word_count,
stylo_repeated_word_ratio,stylo_titlecase_word_count,
stylo_repeated_word_ratio,stylo_uppercase_char_ratio,
stylo_repeated_word_ratio,stylo_type_token_ratio,
stylo_repeated_word_ratio,stylo_hapax_legomena_ratio,
stylo_repeated_word_ratio,stylo_repeated_word_ratio,
stylo_yules_k,stylo_word_count,
stylo_yules_k,stylo_character_count,
stylo_yules_k,stylo_sentence_count,
stylo_yules_k,stylo_avg_word_length,
stylo_yules_k,stylo_avg_sentence_length,
stylo_yules_k,stylo_sentence_length_std,
stylo_yules_k,stylo_sentence_length_min,
stylo_yules_k,stylo_sentence_length_max,
stylo_yules_k,stylo_sentence_length_range,
stylo_yules_k,stylo_short_sentence_ratio,
stylo_yules_k,stylo_long_sentence_ratio,
stylo_yules_k,stylo_punctuation_count,
stylo_yules_k,stylo_comma_count,
stylo_yules_k,stylo_period_count,
stylo_yules_k,stylo_question_mark_count,
stylo_yules_k,stylo_exclamation_count,
stylo_yules_k,stylo_semicolon_count,
stylo_yules_k,stylo_colon_count,
stylo_yules_k,stylo_dash_count,
stylo_yules_k,stylo_quote_count,
stylo_yules_k,stylo_uppercase_word_count,
stylo_yules_k,stylo_titlecase_word_count,
stylo_yules_k,stylo_uppercase_char_ratio,
stylo_yules_k,stylo_type_token_ratio,
stylo_yules_k,stylo_hapax_legomena_ratio,
stylo_yules_k,stylo_repeated_word_ratio,
stylo_yules_k,stylo_yules_k,
stylo_simpson_diversity,stylo_word_count,
stylo_simpson_diversity,stylo_character_count,
stylo_simpson_diversity,stylo_sentence_count,
stylo_simpson_diversity,stylo_avg_word_length,
stylo_simpson_diversity,stylo_avg_sentence_length,
stylo_simpson_diversity,stylo_sentence_length_std,
stylo_simpson_diversity,stylo_sentence_length_min,
stylo_simpson_diversity,stylo_sentence_length_max,
stylo_simpson_diversity,stylo_sentence_length_range,
stylo_simpson_diversity,stylo_short_sentence_ratio,
stylo_simpson_diversity,stylo_long_sentence_ratio,
stylo_simpson_diversity,stylo_punctuation_count,
stylo_simpson_diversity,stylo_comma_count,
stylo_simpson_diversity,stylo_period_count,
stylo_simpson_diversity,stylo_question_mark_count,
stylo_simpson_diversity,stylo_exclamation_count,
stylo_simpson_diversity,stylo_semicolon_count,
stylo_simpson_diversity,stylo_colon_count,
stylo_simpson_diversity,stylo_dash_count,
stylo_simpson_diversity,stylo_quote_count,
stylo_simpson_diversity,stylo_uppercase_word_count,
stylo_simpson_diversity,stylo_titlecase_word_count,
stylo_simpson_diversity,stylo_uppercase_char_ratio,
stylo_simpson_diversity,stylo_type_token_ratio,
stylo_simpson_diversity,stylo_hapax_legomena_ratio,
stylo_simpson_diversity,stylo_repeated_word_ratio,
stylo_simpson_diversity,stylo_yules_k,
stylo_simpson_diversity,stylo_simpson_diversity,
stylo_honores_r,stylo_word_count,
stylo_honores_r,stylo_character_count,
stylo_honores_r,stylo_sentence_count,
stylo_honores_r,stylo_avg_word_length,
stylo_honores_r,stylo_avg_sentence_length,
stylo_honores_r,stylo_sentence_length_std,
stylo_honores_r,stylo_sentence_length_min,
stylo_honores_r,stylo_sentence_length_max,
stylo_honores_r,stylo_sentence_length_range,
stylo_honores_r,stylo_short_sentence_ratio,
stylo_honores_r,stylo_long_sentence_ratio,
stylo_honores_r,stylo_punctuation_count,
stylo_honores_r,stylo_comma_count,
stylo_honores_r,stylo_period_count,
stylo_honores_r,stylo_question_mark_count,
stylo_honores_r,stylo_exclamation_count,
stylo_honores_r,stylo_semicolon_count,
stylo_honores_r,stylo_colon_count,
stylo_honores_r,stylo_dash_count,
stylo_honores_r,stylo_quote_count,
stylo_honores_r,stylo_uppercase_word_count,
stylo_honores_r,stylo_titlecase_word_count,
stylo_honores_r,stylo_uppercase_char_ratio,
stylo_honores_r,stylo_type_token_ratio,
stylo_honores_r,stylo_hapax_legomena_ratio,
stylo_honores_r,stylo_repeated_word_ratio,
stylo_honores_r,stylo_yules_k,
stylo_honores_r,stylo_simpson_diversity,
stylo_honores_r,stylo_honores_r,
stylo_mattr_50,stylo_word_count,
stylo_mattr_50,stylo_character_count,
stylo_mattr_50,stylo_sentence_count,
stylo_mattr_50,stylo_avg_word_length,
stylo_mattr_50,stylo_avg_sentence_length,
stylo_mattr_50,stylo_sentence_length_std,
stylo_mattr_50,stylo_sentence_length_min,
stylo_mattr_50,stylo_sentence_length_max,
stylo_mattr_50,stylo_sentence_length_range,
stylo_mattr_50,stylo_short_sentence_ratio,
stylo_mattr_50,stylo_long_sentence_ratio,
stylo_mattr_50,stylo_punctuation_count,
stylo_mattr_50,stylo_comma_count,
stylo_mattr_50,stylo_period_count,
stylo_mattr_50,stylo_question_mark_count,
stylo_mattr_50,stylo_exclamation_count,
stylo_mattr_50,stylo_semicolon_count,
stylo_mattr_50,stylo_colon_count,
stylo_mattr_50,stylo_dash_count,
stylo_mattr_50,stylo_quote_count,
stylo_mattr_50,stylo_uppercase_word_count,
stylo_mattr_50,stylo_titlecase_word_count,
stylo_mattr_50,stylo_uppercase_char_ratio,
stylo_mattr_50,stylo_type_token_ratio,
stylo_mattr_50,stylo_hapax_legomena_ratio,
stylo_mattr_50,stylo_repeated_word_ratio,
stylo_mattr_50,stylo_yules_k,
stylo_mattr_50,stylo_simpson_diversity,
stylo_mattr_50,stylo_honores_r,
stylo_mattr_50,stylo_mattr_50,
stylo_function_word_count,stylo_word_count,
stylo_function_word_count,stylo_character_count,
stylo_function_word_count,stylo_sentence_count,
stylo_function_word_count,stylo_avg_word_length,
stylo_function_word_count,stylo_avg_sentence_length,
stylo_function_word_count,stylo_sentence_length_std,
stylo_function_word_count,stylo_sentence_length_min,
stylo_function_word_count,stylo_sentence_length_max,
stylo_function_word_count,stylo_sentence_length_range,
stylo_function_word_count,stylo_short_sentence_ratio,
stylo_function_word_count,stylo_long_sentence_ratio,
stylo_function_word_count,stylo_punctuation_count,
stylo_function_word_count,stylo_comma_count,
stylo_function_word_count,stylo_period_count,
stylo_function_word_count,stylo_question_mark_count,
stylo_function_word_count,stylo_exclamation_count,
stylo_function_word_count,stylo_semicolon_count,
stylo_function_word_count,stylo_colon_count,
stylo_function_word_count,stylo_dash_count,
stylo_function_word_count,stylo_quote_count,
stylo_function_word_count,stylo_uppercase_word_count,
stylo_function_word_count,stylo_titlecase_word_count,
stylo_function_word_count,stylo_uppercase_char_ratio,
stylo_function_word_count,stylo_type_token_ratio,
stylo_function_word_count,stylo_hapax_legomena_ratio,
stylo_function_word_count,stylo_repeated_word_ratio,
stylo_function_word_count,stylo_yules_k,
stylo_function_word_count,stylo_simpson_diversity,
stylo_function_word_count,stylo_honores_r,
stylo_function_word_count,stylo_mattr_50,
stylo_function_word_count,stylo_function_word_count,
stylo_function_word_ratio,stylo_word_count,
stylo_function_word_ratio,stylo_character_count,
stylo_function_word_ratio,stylo_sentence_count,
stylo_function_word_ratio,stylo_avg_word_length,
stylo_function_word_ratio,stylo_avg_sentence_length,
stylo_function_word_ratio,stylo_sentence_length_std,
stylo_function_word_ratio,stylo_sentence_length_min,
stylo_function_word_ratio,stylo_sentence_length_max,
stylo_function_word_ratio,stylo_sentence_length_range,
stylo_function_word_ratio,stylo_short_sentence_ratio,
stylo_function_word_ratio,stylo_long_sentence_ratio,
stylo_function_word_ratio,stylo_punctuation_count,
stylo_function_word_ratio,stylo_comma_count,
stylo_function_word_ratio,stylo_period_count,
stylo_function_word_ratio,stylo_question_mark_count,
stylo_function_word_ratio,stylo_exclamation_count,
stylo_function_word_ratio,stylo_semicolon_count,
stylo_function_word_ratio,stylo_colon_count,
stylo_function_word_ratio,stylo_dash_count,
stylo_function_word_ratio,stylo_quote_count,
stylo_function_word_ratio,stylo_uppercase_word_count,
stylo_function_word_ratio,stylo_titlecase_word_count,
stylo_function_word_ratio,stylo_uppercase_char_ratio,
stylo_function_word_ratio,stylo_type_token_ratio,
stylo_function_word_ratio,stylo_hapax_legomena_ratio,
stylo_function_word_ratio,stylo_repeated_word_ratio,
stylo_function_word_ratio,stylo_yules_k,
stylo_function_word_ratio,stylo_simpson_diversity,
stylo_function_word_ratio,stylo_honores_r,
stylo_function_word_ratio,stylo_mattr_50,
stylo_function_word_ratio,stylo_function_word_count,
stylo_function_word_ratio,stylo_function_word_ratio,
stylo_ai_marker_count,stylo_word_count,
stylo_ai_marker_count,stylo_character_count,
stylo_ai_marker_count,stylo_sentence_count,
stylo_ai_marker_count,stylo_avg_word_length,
stylo_ai_marker_count,stylo_avg_sentence_length,
stylo_ai_marker_count,stylo_sentence_length_std,
stylo_ai_marker_count,stylo_sentence_length_min,
stylo_ai_marker_count,stylo_sentence_length_max,
stylo_ai_marker_count,stylo_sentence_length_range,
stylo_ai_marker_count,stylo_short_sentence_ratio,
stylo_ai_marker_count,stylo_long_sentence_ratio,
